date,ticker,model_name,bracket_type,direction,entry_price,gap_pp,win,net
2025-06-24,KXHIGHNY-25JUN24-B98.5,HGBR_QUANTILE,central,NO,0.6599999999999999,-34.0,False,-0.6799999999999999
2025-07-01,KXHIGHNY-25JUL01-B86.5,GUMBEL,central,NO,0.7,-29.999397390177627,True,0.28
2025-07-01,KXHIGHNY-25JUL01-B86.5,EMOS,central,NO,0.7,-29.286787075586908,True,0.28
2025-07-01,KXHIGHNY-25JUL01-B88.5,EMOS,central,NO,0.5800000000000001,-24.004327105764762,False,-0.6000000000000001
2025-07-01,KXHIGHNY-25JUL01-B86.5,RF_DISTRIBUTION,central,NO,0.7,-23.333333333333332,True,0.28
2025-07-01,KXHIGHNY-25JUL01-B86.5,HGBR_QUANTILE,central,NO,0.7,-27.527472527472526,True,0.28
2025-07-08,KXHIGHNY-25JUL08-B90.5,GUMBEL,central,NO,0.73,-27.0,True,0.25
2025-07-08,KXHIGHNY-25JUL08-B92.5,GUMBEL,central,NO,0.5700000000000001,-40.7563763650631,False,-0.5900000000000001
2025-07-08,KXHIGHNY-25JUL08-B90.5,EMOS,central,NO,0.73,-26.4925260431781,True,0.25
2025-07-08,KXHIGHNY-25JUL08-B92.5,EMOS,central,NO,0.5700000000000001,-28.30221180753016,False,-0.5900000000000001
2025-07-08,KXHIGHNY-25JUL08-B92.5,RF_DISTRIBUTION,central,NO,0.5700000000000001,-25.926829268292686,False,-0.5900000000000001
2025-07-08,KXHIGHNY-25JUL08-B90.5,HGBR_QUANTILE,central,NO,0.73,-22.64032697547684,True,0.25
2025-07-08,KXHIGHNY-25JUL08-B92.5,HGBR_QUANTILE,central,NO,0.5700000000000001,-40.275204359673026,False,-0.5900000000000001
2025-07-15,KXHIGHNY-25JUL15-B84.5,GUMBEL,central,YES,0.5,26.660694223196735,False,-0.52
2025-07-15,KXHIGHNY-25JUL15-B86.5,GUMBEL,central,NO,0.62,-22.312550649488728,False,-0.64
2025-07-15,KXHIGHNY-25JUL15-B84.5,HGBR_QUANTILE,central,NO,0.5,-44.78260869565217,True,0.48
2025-07-15,KXHIGHNY-25JUL15-B86.5,HGBR_QUANTILE,central,NO,0.62,-32.78260869565217,False,-0.64
2025-07-22,KXHIGHNY-25JUL22-B80.5,GUMBEL,central,YES,0.43,21.723514626196643,True,0.55
2025-07-22,KXHIGHNY-25JUL22-B80.5,HGBR_QUANTILE,central,NO,0.5700000000000001,-33.96209912536443,False,-0.5900000000000001
2025-07-29,KXHIGHNY-25JUL29-B95.5,GUMBEL,central,NO,0.65,-34.99997777037014,True,0.32999999999999996
2025-07-29,KXHIGHNY-25JUL29-B95.5,RF_DISTRIBUTION,central,NO,0.65,-31.0,True,0.32999999999999996
2025-07-29,KXHIGHNY-25JUL29-B97.5,RF_DISTRIBUTION,central,NO,0.48,-52.0,False,-0.5
